Date,DOY,Month,Year,Inches,mm
10/2/2021,275,10,2021,0,0
10/3/2021,276,10,2021,0,0
10/4/2021,277,10,2021,0,0
10/5/2021,278,10,2021,0,0
10/6/2021,279,10,2021,0,0
10/7/2021,280,10,2021,0.02,0.508
10/8/2021,281,10,2021,0,0
10/9/2021,282,10,2021,0,0
10/10/2021,283,10,2021,0,0
10/11/2021,284,10,2021,0.04,1.016
10/12/2021,285,10,2021,0,0
10/13/2021,286,10,2021,0.27,6.858
10/14/2021,287,10,2021,0,0
10/15/2021,288,10,2021,0,0
10/16/2021,289,10,2021,0,0
10/17/2021,290,10,2021,0,0
10/18/2021,291,10,2021,0,0
10/19/2021,292,10,2021,0,0
10/20/2021,293,10,2021,0.09,2.286
10/21/2021,294,10,2021,0.05,1.27
10/22/2021,295,10,2021,0.11,2.794
10/23/2021,296,10,2021,0,0
10/24/2021,297,10,2021,2.57,65.278
10/25/2021,298,10,2021,0.03,0.762
10/26/2021,299,10,2021,0,0
10/27/2021,300,10,2021,0.86,21.844
10/28/2021,301,10,2021,1.14,28.956
10/29/2021,302,10,2021,0,0
10/30/2021,303,10,2021,0,0
10/31/2021,304,10,2021,0,0
11/1/2021,305,11,2021,0,0
11/2/2021,306,11,2021,0,0
11/3/2021,307,11,2021,0,0
11/4/2021,308,11,2021,0,0
11/5/2021,309,11,2021,0,0
11/6/2021,310,11,2021,0,0
11/7/2021,311,11,2021,0,0
11/8/2021,312,11,2021,0,0
11/9/2021,313,11,2021,0,0
11/10/2021,314,11,2021,1.27,32.258
11/11/2021,315,11,2021,0.25,6.35
11/12/2021,316,11,2021,0.11,2.794
11/13/2021,317,11,2021,0.02,0.508
11/14/2021,318,11,2021,0,0
11/15/2021,319,11,2021,0,0
11/16/2021,320,11,2021,0,0
11/17/2021,321,11,2021,0,0
11/18/2021,322,11,2021,0,0
11/19/2021,323,11,2021,0,0
11/20/2021,324,11,2021,0,0
11/21/2021,325,11,2021,0,0
11/22/2021,326,11,2021,0,0
11/23/2021,327,11,2021,0,0
11/24/2021,328,11,2021,0,0
11/25/2021,329,11,2021,0,0
11/26/2021,330,11,2021,0,0
11/27/2021,331,11,2021,0.04,1.016
11/28/2021,332,11,2021,0,0
11/29/2021,333,11,2021,0,0
11/30/2021,334,11,2021,0.02,0.508
12/1/2021,335,12,2021,0.08,2.032
12/2/2021,336,12,2021,0,0
12/3/2021,337,12,2021,0,0
12/4/2021,338,12,2021,0,0
12/5/2021,339,12,2021,0,0
12/6/2021,340,12,2021,0,0
12/7/2021,341,12,2021,0,0
12/8/2021,342,12,2021,0,0
12/9/2021,343,12,2021,0.03,0.762
12/10/2021,344,12,2021,0.02,0.508
12/11/2021,345,12,2021,0.08,2.032
12/12/2021,346,12,2021,0,0
12/13/2021,347,12,2021,0,0
12/14/2021,348,12,2021,0,0
12/15/2021,349,12,2021,0.46,11.684
12/16/2021,350,12,2021,0,0
12/17/2021,351,12,2021,0,0
12/18/2021,352,12,2021,0,0
12/19/2021,353,12,2021,0,0
12/20/2021,354,12,2021,0,0
12/21/2021,355,12,2021,0,0
12/22/2021,356,12,2021,0,0
12/23/2021,357,12,2021,0,0
12/24/2021,358,12,2021,0,0
12/25/2021,359,12,2021,0,0
12/26/2021,360,12,2021,0.01,0.254
12/27/2021,361,12,2021,0,0
12/28/2021,362,12,2021,0.08,2.032
12/29/2021,363,12,2021,0,0
12/30/2021,364,12,2021,0,0
12/31/2021,365,12,2021,0,0
1/1/2022,1,1,2022,0.09,2.286
1/2/2022,2,1,2022,0,0
1/3/2022,3,1,2022,0,0
1/4/2022,4,1,2022,0,0
1/5/2022,5,1,2022,0,0
1/6/2022,6,1,2022,0,0
1/7/2022,7,1,2022,0,0
1/8/2022,8,1,2022,0,0
1/9/2022,9,1,2022,0,0
1/10/2022,10,1,2022,0,0
1/11/2022,11,1,2022,0,0
1/12/2022,12,1,2022,0,0
1/13/2022,13,1,2022,0,0
1/14/2022,14,1,2022,0.86,21.844
1/15/2022,15,1,2022,0.13,3.302
1/16/2022,16,1,2022,0,0
1/17/2022,17,1,2022,0,0
1/18/2022,18,1,2022,0,0
1/19/2022,19,1,2022,0,0
1/20/2022,20,1,2022,0,0
1/21/2022,21,1,2022,0.02,0.508
1/22/2022,22,1,2022,0,0
1/23/2022,23,1,2022,0,0
1/24/2022,24,1,2022,0,0
1/25/2022,25,1,2022,0,0
1/26/2022,26,1,2022,0,0
1/27/2022,27,1,2022,0,0
1/28/2022,28,1,2022,0,0
1/29/2022,29,1,2022,0,0
1/30/2022,30,1,2022,0,0
1/31/2022,31,1,2022,0,0
2/1/2022,32,2,2022,0,0
2/2/2022,33,2,2022,0,0
2/3/2022,34,2,2022,0,0
2/4/2022,35,2,2022,0,0
2/5/2022,36,2,2022,0,0
2/6/2022,37,2,2022,0,0
2/7/2022,38,2,2022,0,0
2/8/2022,39,2,2022,0,0
2/9/2022,40,2,2022,0,0
2/10/2022,41,2,2022,0.09,2.286
2/11/2022,42,2,2022,0,0
2/12/2022,43,2,2022,0.01,0.254
2/13/2022,44,2,2022,0.01,0.254
2/14/2022,45,2,2022,0,0
2/15/2022,46,2,2022,0,0
2/16/2022,47,2,2022,0,0
2/17/2022,48,2,2022,0,0
2/18/2022,49,2,2022,0,0
2/19/2022,50,2,2022,0,0
2/20/2022,51,2,2022,0,0
2/21/2022,52,2,2022,0,0
2/22/2022,53,2,2022,0.03,0.762
2/23/2022,54,2,2022,0,0
2/24/2022,55,2,2022,0.1,2.54
2/25/2022,56,2,2022,0,0
2/26/2022,57,2,2022,0,0
2/27/2022,58,2,2022,0,0
2/28/2022,59,2,2022,0,0
3/1/2022,60,3,2022,0,0
3/2/2022,61,3,2022,0,0
3/3/2022,62,3,2022,0,0
3/4/2022,63,3,2022,0.24,6.096
3/5/2022,64,3,2022,0.56,14.224
3/6/2022,65,3,2022,0.07,1.778
3/7/2022,66,3,2022,0.17,4.318
3/8/2022,67,3,2022,0,0
3/9/2022,68,3,2022,0,0
3/10/2022,69,3,2022,0,0
3/11/2022,70,3,2022,0,0
3/12/2022,71,3,2022,0,0
3/13/2022,72,3,2022,0,0
3/14/2022,73,3,2022,0,0
3/15/2022,74,3,2022,0,0
3/16/2022,75,3,2022,0,0
3/17/2022,76,3,2022,0.21,5.334
3/18/2022,77,3,2022,1.13,28.702
3/19/2022,78,3,2022,0,0
3/20/2022,79,3,2022,0,0
3/21/2022,80,3,2022,0,0
3/22/2022,81,3,2022,0.88,22.352
3/23/2022,82,3,2022,0.02,0.508
3/24/2022,83,3,2022,0.05,1.27
3/25/2022,84,3,2022,0,0
3/26/2022,85,3,2022,0,0
3/27/2022,86,3,2022,0,0
3/28/2022,87,3,2022,0,0
3/29/2022,88,3,2022,0.13,3.302
3/30/2022,89,3,2022,0.06,1.524
3/31/2022,90,3,2022,0.06,1.524
4/1/2022,91,4,2022,0,0
4/2/2022,92,4,2022,0.53,13.462
4/3/2022,93,4,2022,0.01,0.254
4/4/2022,94,4,2022,0,0
4/5/2022,95,4,2022,0.04,1.016
4/6/2022,96,4,2022,0,0
4/7/2022,97,4,2022,0.13,3.302
4/8/2022,98,4,2022,0,0
4/9/2022,99,4,2022,0,0
4/10/2022,100,4,2022,0,0
4/11/2022,101,4,2022,0,0
4/12/2022,102,4,2022,0.31,7.874
4/13/2022,103,4,2022,0.29,7.366
4/14/2022,104,4,2022,0,0
4/15/2022,105,4,2022,0,0
4/16/2022,106,4,2022,0,0
4/17/2022,107,4,2022,0.33,8.382
4/18/2022,108,4,2022,0,0
4/19/2022,109,4,2022,0,0
4/20/2022,110,4,2022,0.59,14.986
4/21/2022,111,4,2022,0.06,1.524
4/22/2022,112,4,2022,1.7,43.18
4/23/2022,113,4,2022,0.27,6.858
4/24/2022,114,4,2022,0,0
4/25/2022,115,4,2022,0.01,0.254
4/26/2022,116,4,2022,0,0
4/27/2022,117,4,2022,0,0
4/28/2022,118,4,2022,0,0
4/29/2022,119,4,2022,0.3,7.62
4/30/2022,120,4,2022,0.2,5.08
5/1/2022,121,5,2022,0,0
5/2/2022,122,5,2022,0.43,10.922
5/3/2022,123,5,2022,0.57,14.478
5/4/2022,124,5,2022,0,0
5/5/2022,125,5,2022,0,0
5/6/2022,126,5,2022,0,0
5/7/2022,127,5,2022,0,0
5/8/2022,128,5,2022,0.8,20.32
5/9/2022,129,5,2022,0.03,0.762
5/10/2022,130,5,2022,0,0
5/11/2022,131,5,2022,0,0
5/12/2022,132,5,2022,0,0
5/13/2022,133,5,2022,0,0
5/14/2022,134,5,2022,0.04,1.016
5/15/2022,135,5,2022,0.01,0.254
5/16/2022,136,5,2022,0,0
5/17/2022,137,5,2022,0.07,1.778
5/18/2022,138,5,2022,0.45,11.43
5/19/2022,139,5,2022,0,0
5/20/2022,140,5,2022,0.04,1.016
5/21/2022,141,5,2022,0,0
5/22/2022,142,5,2022,0,0
5/23/2022,143,5,2022,0,0
5/24/2022,144,5,2022,0.69,17.526
5/25/2022,145,5,2022,0.45,11.43
5/26/2022,146,5,2022,0,0
5/27/2022,147,5,2022,0,0
5/28/2022,148,5,2022,0.1,2.54
5/29/2022,149,5,2022,0.02,0.508
5/30/2022,150,5,2022,0.04,1.016
5/31/2022,151,5,2022,0.01,0.254
6/1/2022,152,6,2022,0,0
6/2/2022,153,6,2022,0,0
6/3/2022,154,6,2022,0,0
6/4/2022,155,6,2022,0.05,1.27
6/5/2022,156,6,2022,1.96,49.784
6/6/2022,157,6,2022,1.68,42.672
6/7/2022,158,6,2022,0,0
6/8/2022,159,6,2022,0.01,0.254
6/9/2022,160,6,2022,0.06,1.524
6/10/2022,161,6,2022,0.13,3.302
6/11/2022,162,6,2022,0.35,8.89
6/12/2022,163,6,2022,0.01,0.254
6/13/2022,164,6,2022,0.04,1.016
6/14/2022,165,6,2022,1.06,26.924
6/15/2022,166,6,2022,2.3,58.42
6/16/2022,167,6,2022,0,0
6/17/2022,168,6,2022,0,0
6/18/2022,169,6,2022,0,0
6/19/2022,170,6,2022,0,0
6/20/2022,171,6,2022,0,0
6/21/2022,172,6,2022,0,0
6/22/2022,173,6,2022,0,0
6/23/2022,174,6,2022,0,0
6/24/2022,175,6,2022,0.49,12.446
6/25/2022,176,6,2022,0.01,0.254
6/26/2022,177,6,2022,0,0
6/27/2022,178,6,2022,0,0
6/28/2022,179,6,2022,0,0
6/29/2022,180,6,2022,0,0
6/30/2022,181,6,2022,0,0
7/1/2022,182,7,2022,0,0
7/2/2022,183,7,2022,0,0
7/3/2022,184,7,2022,0,0
7/4/2022,185,7,2022,1.02,25.908
7/5/2022,186,7,2022,0.18,4.572
7/6/2022,187,7,2022,0.01,0.254
7/7/2022,188,7,2022,0,0
7/8/2022,189,7,2022,0.28,7.112
7/9/2022,190,7,2022,0,0
7/10/2022,191,7,2022,0.05,1.27
7/11/2022,192,7,2022,0.2,5.08
7/12/2022,193,7,2022,0,0
7/13/2022,194,7,2022,0,0
7/14/2022,195,7,2022,0,0
7/15/2022,196,7,2022,0.18,4.572
7/16/2022,197,7,2022,0,0
7/17/2022,198,7,2022,0,0
7/18/2022,199,7,2022,0,0
7/19/2022,200,7,2022,0,0
7/20/2022,201,7,2022,0,0
7/21/2022,202,7,2022,0,0
7/22/2022,203,7,2022,0,0
7/23/2022,204,7,2022,0.25,6.35
7/24/2022,205,7,2022,0,0
7/25/2022,206,7,2022,0,0
7/26/2022,207,7,2022,0.01,0.254
7/27/2022,208,7,2022,0.02,0.508
7/28/2022,209,7,2022,0.21,5.334
7/29/2022,210,7,2022,0,0
7/30/2022,211,7,2022,0,0
7/31/2022,212,7,2022,0,0
8/1/2022,213,8,2022,0,0
8/2/2022,214,8,2022,0,0
8/3/2022,215,8,2022,0,0
8/4/2022,216,8,2022,0,0
8/5/2022,217,8,2022,0,0
8/6/2022,218,8,2022,0,0
8/7/2022,219,8,2022,0.05,1.27
8/8/2022,220,8,2022,0,0
8/9/2022,221,8,2022,0,0
8/10/2022,222,8,2022,0,0
8/11/2022,223,8,2022,0,0
8/12/2022,224,8,2022,0,0
8/13/2022,225,8,2022,0,0
8/14/2022,226,8,2022,0,0
8/15/2022,227,8,2022,0.4,10.16
8/16/2022,228,8,2022,0,0
8/17/2022,229,8,2022,0,0
8/18/2022,230,8,2022,0.01,0.254
8/19/2022,231,8,2022,0.43,10.922
8/20/2022,232,8,2022,0.02,0.508
8/21/2022,233,8,2022,0,0
